(20.02645736761928, 'D01670', 7, 1)
(19.630068489939465, 'D14855', 8, 2)
(19.625754729983747, 'C00067', 3, 124)
(19.227998036510186, 'C00064', 11, 190)
(19.132124635702841, 'C00015', 16, 240)
(19.055069611794409, 'C00053', 36, 344)
(19.023496038976766, 'C00046', 42, 474)
(18.815492397361584, 'C00056', 4, 120)
(17.747952684258415, 'D29168', 5, 0)
(17.747952684258415, 'D20192', 5, 0)
(17.747952684258415, 'D18668', 5, 0)
(17.747952684258415, 'D18434', 5, 0)
(17.747952684258415, 'D15901', 5, 0)
(17.747952684258415, 'D13972', 5, 0)
(17.747952684258415, 'D12198', 5, 0)
(17.747952684258415, 'D10577', 5, 0)
(17.747952684258415, 'D06080', 5, 0)
(17.747952684258415, 'D03741', 5, 0)
(17.747952684258415, 'D02560', 5, 0)
(17.747952684258415, 'D02557', 5, 0)
(17.747952684258415, 'D02125', 5, 0)
(17.747952684258415, 'D01442', 5, 0)
(17.466807971047455, 'C00154', 26, 5)
(16.580997423126053, 'D07496', 6, 1)
(16.580997423126053, 'D00668', 6, 1)
(16.580997423126053, 'C00318', 8, 1)
(16.351886780431506, 'C00123', 37, 236)
(16.339647427402156, 'D05613', 7, 2)
(15.873637753513611, 'B00029', 21, 18)
(15.758385839728605, 'C00058', 2, 101)
(15.642957939755917, 'B00019', 10, 142)
(15.638029398681983, 'C00030', 18, 205)
(15.395684795956161, 'C00088', 18, 14)
(14.198362147406733, 'D31430', 4, 0)
(14.198362147406733, 'D30972', 4, 0)
(14.198362147406733, 'D25424', 4, 0)
(14.198362147406733, 'D25292', 4, 0)
(14.198362147406733, 'D23293', 4, 0)
(14.198362147406733, 'D22061', 4, 0)
(14.198362147406733, 'D22048', 4, 0)
(14.198362147406733, 'D22041', 4, 0)
(14.198362147406733, 'D21405', 4, 0)
(14.198362147406733, 'D20907', 4, 0)
(14.198362147406733, 'D19776', 4, 0)
(14.198362147406733, 'D19682', 4, 0)
(14.198362147406733, 'D19630', 4, 0)
(14.198362147406733, 'D19536', 4, 0)
(14.198362147406733, 'D19528', 4, 0)
(14.198362147406733, 'D19308', 4, 0)
(14.198362147406733, 'D19298', 4, 0)
(14.198362147406733, 'D18854', 4, 0)
(14.198362147406733, 'D18782', 4, 0)
(14.198362147406733, 'D18611', 4, 0)
(14.198362147406733, 'D17334', 4, 0)
(14.198362147406733, 'D11970', 4, 0)
(14.198362147406733, 'D11657', 4, 0)
(14.198362147406733, 'D11406', 4, 0)
(14.198362147406733, 'D11387', 4, 0)
(14.198362147406733, 'D09661', 4, 0)
(14.198362147406733, 'D09516', 4, 0)
(14.198362147406733, 'D09509', 4, 0)
(14.198362147406733, 'D09472', 4, 0)
(14.198362147406733, 'D09459', 4, 0)
(14.198362147406733, 'D07570', 4, 0)
(14.198362147406733, 'D07436', 4, 0)
(14.198362147406733, 'D07432', 4, 0)
(14.198362147406733, 'D06705', 4, 0)
(14.198362147406733, 'D05871', 4, 0)
(14.198362147406733, 'D04870', 4, 0)
(14.198362147406733, 'D03528', 4, 0)
(14.198362147406733, 'D03490', 4, 0)
(14.198362147406733, 'D03435', 4, 0)
(14.198362147406733, 'D03395', 4, 0)
(14.198362147406733, 'D03272', 4, 0)
(14.198362147406733, 'D02879', 4, 0)
(14.198362147406733, 'D02596', 4, 0)
(14.198362147406733, 'D02594', 4, 0)
(14.198362147406733, 'D01974', 4, 0)
(14.198362147406733, 'D01652', 4, 0)
(14.198362147406733, 'D00397', 4, 0)
(14.198362147406733, 'C00287', 5, 0)
(13.717616701472984, 'C00055', 7, 156)
(13.370431358891121, 'C00004', 76, 635)
(13.170247676085639, 'D03992', 5, 1)
(13.170247676085639, 'D01206', 5, 1)
(13.114018733443444, 'C00253', 6, 2)
(13.114018733443444, 'C00147', 9, 2)
(13.114018733443444, 'C00080', 8, 8)
(12.757564312494697, 'C00125', 1, 63)
(12.19827239901139, 'D01034', 1, 51)
(12.051376329991168, 'D00266', 6, 83)
(11.780461962756718, 'C00024', 18, 193)
(11.268905408869522, 'D08940', 0, 40)
(11.130681679025484, 'D13982', 7, 4)
(10.95757766317822, 'D02983', 9, 7)
(10.648771610555052, 'D33437', 3, 0)
(10.648771610555052, 'D31474', 3, 0)
(10.648771610555052, 'D31398', 3, 0)
(10.648771610555052, 'D31397', 3, 0)
(10.648771610555052, 'D30940', 3, 0)
(10.648771610555052, 'D30377', 3, 0)
(10.648771610555052, 'D30057', 3, 0)
(10.648771610555052, 'D29620', 3, 0)
(10.648771610555052, 'D29610', 3, 0)
(10.648771610555052, 'D29525', 3, 0)
(10.648771610555052, 'D29221', 3, 0)
(10.648771610555052, 'D28668', 3, 0)
(10.648771610555052, 'D27510', 3, 0)
(10.648771610555052, 'D26759', 3, 0)
(10.648771610555052, 'D26758', 3, 0)
(10.648771610555052, 'D26354', 3, 0)
(10.648771610555052, 'D24851', 3, 0)
(10.648771610555052, 'D24050', 3, 0)
(10.648771610555052, 'D23785', 3, 0)
(10.648771610555052, 'D23067', 3, 0)
(10.648771610555052, 'D23029', 3, 0)
(10.648771610555052, 'D21810', 3, 0)
(10.648771610555052, 'D21809', 3, 0)
(10.648771610555052, 'D21680', 3, 0)
(10.648771610555052, 'D21475', 3, 0)
(10.648771610555052, 'D21474', 3, 0)
(10.648771610555052, 'D21409', 3, 0)
(10.648771610555052, 'D21366', 3, 0)
(10.648771610555052, 'D21276', 3, 0)
(10.648771610555052, 'D21235', 3, 0)
(10.648771610555052, 'D21127', 3, 0)
(10.648771610555052, 'D20171', 3, 0)
(10.648771610555052, 'D20103', 3, 0)
(10.648771610555052, 'D19782', 3, 0)
(10.648771610555052, 'D19297', 3, 0)
(10.648771610555052, 'D18873', 3, 0)
(10.648771610555052, 'D18816', 3, 0)
(10.648771610555052, 'D18790', 3, 0)
(10.648771610555052, 'D18662', 3, 0)
(10.648771610555052, 'D18622', 3, 0)
(10.648771610555052, 'D18458', 3, 0)
(10.648771610555052, 'D18405', 3, 0)
(10.648771610555052, 'D18404', 3, 0)
(10.648771610555052, 'D18403', 3, 0)
(10.648771610555052, 'D18384', 3, 0)
(10.648771610555052, 'D18351', 3, 0)
(10.648771610555052, 'D17896', 3, 0)
(10.648771610555052, 'D17709', 3, 0)
(10.648771610555052, 'D17705', 3, 0)
(10.648771610555052, 'D17702', 3, 0)
(10.648771610555052, 'D17450', 3, 0)
(10.648771610555052, 'D15914', 3, 0)
(10.648771610555052, 'D15754', 3, 0)
(10.648771610555052, 'D15606', 3, 0)
(10.648771610555052, 'D15573', 3, 0)
(10.648771610555052, 'D15496', 3, 0)
(10.648771610555052, 'D15161', 3, 0)
(10.648771610555052, 'D14849', 3, 0)
(10.648771610555052, 'D13922', 3, 0)
(10.648771610555052, 'D13644', 3, 0)
(10.648771610555052, 'D13594', 3, 0)
(10.648771610555052, 'D13584', 3, 0)
(10.648771610555052, 'D11583', 3, 0)
(10.648771610555052, 'D11575', 3, 0)
(10.648771610555052, 'D11506', 3, 0)
(10.648771610555052, 'D11385', 3, 0)
(10.648771610555052, 'D10570', 3, 0)
(10.648771610555052, 'D10547', 3, 0)
(10.648771610555052, 'D10497', 3, 0)
(10.648771610555052, 'D10372', 3, 0)
(10.648771610555052, 'D10297', 3, 0)
(10.648771610555052, 'D10288', 3, 0)
(10.648771610555052, 'D10261', 3, 0)
(10.648771610555052, 'D09714', 3, 0)
(10.648771610555052, 'D09526', 3, 0)
(10.648771610555052, 'D09519', 3, 0)
(10.648771610555052, 'D09359', 3, 0)
(10.648771610555052, 'D09251', 3, 0)
(10.648771610555052, 'D09192', 3, 0)
(10.648771610555052, 'D09177', 3, 0)
(10.648771610555052, 'D09060', 3, 0)
(10.648771610555052, 'D08557', 3, 0)
(10.648771610555052, 'D07935', 3, 0)
(10.648771610555052, 'D07583', 3, 0)
(10.648771610555052, 'D07515', 3, 0)
(10.648771610555052, 'D07284', 3, 0)
(10.648771610555052, 'D07244', 3, 0)
(10.648771610555052, 'D06968', 3, 0)
(10.648771610555052, 'D06750', 3, 0)
(10.648771610555052, 'D06748', 3, 0)
(10.648771610555052, 'D05996', 3, 0)
(10.648771610555052, 'D05692', 3, 0)
(10.648771610555052, 'D05617', 3, 0)
(10.648771610555052, 'D05592', 3, 0)
(10.648771610555052, 'D05402', 3, 0)
(10.648771610555052, 'D05393', 3, 0)
(10.648771610555052, 'D05355', 3, 0)
(10.648771610555052, 'D04866', 3, 0)
(10.648771610555052, 'D04658', 3, 0)
(10.648771610555052, 'D04486', 3, 0)
(10.648771610555052, 'D04395', 3, 0)
(10.648771610555052, 'D03995', 3, 0)
(10.648771610555052, 'D03862', 3, 0)
(10.648771610555052, 'D03740', 3, 0)
(10.648771610555052, 'D03713', 3, 0)
(10.648771610555052, 'D03619', 3, 0)
(10.648771610555052, 'D03585', 3, 0)
(10.648771610555052, 'D03563', 3, 0)
(10.648771610555052, 'D03491', 3, 0)
(10.648771610555052, 'D03417', 3, 0)
(10.648771610555052, 'D03366', 3, 0)
(10.648771610555052, 'D03297', 3, 0)
(10.648771610555052, 'D03246', 3, 0)
(10.648771610555052, 'D03163', 3, 0)
(10.648771610555052, 'D03158', 3, 0)
(10.648771610555052, 'D02874', 3, 0)
(10.648771610555052, 'D02604', 3, 0)
(10.648771610555052, 'D02555', 3, 0)
(10.648771610555052, 'D02244', 3, 0)
(10.648771610555052, 'D02220', 3, 0)
(10.648771610555052, 'D02040', 3, 0)
(10.648771610555052, 'D01940', 3, 0)
(10.648771610555052, 'D01917', 3, 0)
(10.648771610555052, 'D01869', 3, 0)
(10.648771610555052, 'D01802', 3, 0)
(10.648771610555052, 'D01698', 3, 0)
(10.648771610555052, 'D01676', 3, 0)
(10.648771610555052, 'D01642', 3, 0)
(10.648771610555052, 'D01214', 3, 0)
(10.648771610555052, 'D01199', 3, 0)
(10.648771610555052, 'D01192', 3, 0)
(10.648771610555052, 'D01137', 3, 0)
(10.648771610555052, 'D01051', 3, 0)
(10.648771610555052, 'D00696', 3, 0)
(10.648771610555052, 'D00469', 3, 0)
(10.648771610555052, 'D00467', 3, 0)
(10.648771610555052, 'D00160', 3, 0)
(10.648771610555052, 'D00081', 3, 0)
(10.648771610555052, 'C00398', 4, 0)
(10.648771610555052, 'C00326', 3, 0)
(10.648771610555052, 'C00315', 5, 0)
(10.648771610555052, 'C00303', 3, 0)
(10.648771610555052, 'C00158', 4, 0)
(10.648771610555052, 'C00111', 4, 0)
(10.271247676916971, 'B00044', 56, 52)
(10.093986373320739, 'C00122', 10, 7)
(9.9809505660255784, 'D16641', 5, 2)
(9.9809505660255784, 'D09081', 5, 2)
(9.9809505660255784, 'C00206', 7, 3)
(9.9809505660255784, 'B00049', 6, 3)
(9.8150342449697323, 'D18581', 4, 1)
(9.8150342449697323, 'D18326', 4, 1)
(9.8150342449697323, 'D13222', 4, 1)
(9.8150342449697323, 'D12326', 4, 1)
(9.8150342449697323, 'D12194', 4, 1)
(9.8150342449697323, 'D11228', 4, 1)
(9.8150342449697323, 'D10075', 4, 1)
(9.8150342449697323, 'D09940', 4, 1)
(9.8150342449697323, 'D09705', 4, 1)
(9.8150342449697323, 'D05868', 4, 1)
(9.8150342449697323, 'D04661', 4, 1)
(9.8150342449697323, 'D02648', 4, 1)
(9.8150342449697323, 'D01860', 4, 1)
(9.759585487600912, 'C00087', 31, 32)
(9.455617126090095, 'B00026', 41, 102)
(9.1565658603671061, 'B00056', 21, 18)
(9.1255352643518073, 'C00127', 12, 126)
(9.0233070923129848, 'C00152', 3, 106)
(8.8436837198366582, 'C00212', 29, 28)
(8.7661142486825749, 'B00016', 92, 531)
(8.758624008568086, 'C00008', 3, 83)
(8.7334016918738779, 'D20430', 0, 31)
(8.7153578913326939, 'B00011', 79, 125)
(8.4516790566521394, 'D19326', 0, 30)
(8.1699564214304008, 'D01572', 0, 29)
(7.9492274599217714, 'C00033', 7, 59)
(7.8618656906928575, 'B00028', 12, 181)
(7.6594083922859664, 'D03824', 5, 3)
(7.6065111509869254, 'D19331', 0, 27)
(7.4634559100908815, 'C00054', 1, 50)
(7.3247885157651904, 'D00973', 0, 26)
(7.3158278866924542, 'C00013', 22, 222)
(7.3061411562242693, 'C00171', 72, 29)
(7.2264658236371986, 'C00112', 7, 90)
(7.1887759683786872, 'B00036', 4, 86)
(7.1851308359359756, 'B00032', 5, 85)
(7.1006144713295454, 'C00089', 12, 100)
(7.0991810737033667, 'D36096', 2, 0)
(7.0991810737033667, 'D35424', 2, 0)
(7.0991810737033667, 'D35317', 2, 0)
(7.0991810737033667, 'D35183', 2, 0)
(7.0991810737033667, 'D35158', 2, 0)
(7.0991810737033667, 'D35046', 2, 0)
(7.0991810737033667, 'D35012', 2, 0)
(7.0991810737033667, 'D34628', 2, 0)
(7.0991810737033667, 'D34339', 2, 0)
(7.0991810737033667, 'D34222', 2, 0)
(7.0991810737033667, 'D33560', 2, 0)
(7.0991810737033667, 'D33401', 2, 0)
(7.0991810737033667, 'D33395', 2, 0)
(7.0991810737033667, 'D32747', 2, 0)
(7.0991810737033667, 'D32590', 2, 0)
(7.0991810737033667, 'D32396', 2, 0)
(7.0991810737033667, 'D32394', 2, 0)
(7.0991810737033667, 'D32390', 2, 0)
(7.0991810737033667, 'D32219', 2, 0)
(7.0991810737033667, 'D31865', 2, 0)
(7.0991810737033667, 'D31769', 2, 0)
(7.0991810737033667, 'D31640', 2, 0)
(7.0991810737033667, 'D31597', 2, 0)
(7.0991810737033667, 'D31437', 2, 0)
(7.0991810737033667, 'D31086', 2, 0)
(7.0991810737033667, 'D30918', 2, 0)
(7.0991810737033667, 'D30904', 2, 0)
(7.0991810737033667, 'D30903', 2, 0)
(7.0991810737033667, 'D30785', 2, 0)
(7.0991810737033667, 'D30542', 2, 0)
(7.0991810737033667, 'D30425', 2, 0)
(7.0991810737033667, 'D30384', 2, 0)
(7.0991810737033667, 'D30306', 2, 0)
(7.0991810737033667, 'D30090', 2, 0)
(7.0991810737033667, 'D30079', 2, 0)
(7.0991810737033667, 'D30051', 2, 0)
(7.0991810737033667, 'D29923', 2, 0)
(7.0991810737033667, 'D29903', 2, 0)
(7.0991810737033667, 'D29893', 2, 0)
(7.0991810737033667, 'D29872', 2, 0)
(7.0991810737033667, 'D29871', 2, 0)
(7.0991810737033667, 'D29811', 2, 0)
(7.0991810737033667, 'D29634', 2, 0)
(7.0991810737033667, 'D29597', 2, 0)
(7.0991810737033667, 'D29530', 2, 0)
(7.0991810737033667, 'D29328', 2, 0)
(7.0991810737033667, 'D29137', 2, 0)
(7.0991810737033667, 'D29121', 2, 0)
(7.0991810737033667, 'D28828', 2, 0)
(7.0991810737033667, 'D28806', 2, 0)
(7.0991810737033667, 'D28768', 2, 0)
(7.0991810737033667, 'D28732', 2, 0)
(7.0991810737033667, 'D28705', 2, 0)
(7.0991810737033667, 'D28659', 2, 0)
(7.0991810737033667, 'D28595', 2, 0)
(7.0991810737033667, 'D28590', 2, 0)
(7.0991810737033667, 'D28574', 2, 0)
(7.0991810737033667, 'D28567', 2, 0)
(7.0991810737033667, 'D28375', 2, 0)
(7.0991810737033667, 'D28294', 2, 0)
(7.0991810737033667, 'D28189', 2, 0)
(7.0991810737033667, 'D27832', 2, 0)
(7.0991810737033667, 'D27633', 2, 0)
(7.0991810737033667, 'D27594', 2, 0)
(7.0991810737033667, 'D27462', 2, 0)
(7.0991810737033667, 'D27447', 2, 0)
(7.0991810737033667, 'D27392', 2, 0)
(7.0991810737033667, 'D27342', 2, 0)
(7.0991810737033667, 'D27243', 2, 0)
(7.0991810737033667, 'D27240', 2, 0)
(7.0991810737033667, 'D27206', 2, 0)
(7.0991810737033667, 'D27195', 2, 0)
(7.0991810737033667, 'D27164', 2, 0)
(7.0991810737033667, 'D27153', 2, 0)
(7.0991810737033667, 'D26977', 2, 0)
(7.0991810737033667, 'D26939', 2, 0)
(7.0991810737033667, 'D26821', 2, 0)
(7.0991810737033667, 'D26802', 2, 0)
(7.0991810737033667, 'D26754', 2, 0)
(7.0991810737033667, 'D26749', 2, 0)
(7.0991810737033667, 'D26745', 2, 0)
(7.0991810737033667, 'D26742', 2, 0)
(7.0991810737033667, 'D26446', 2, 0)
(7.0991810737033667, 'D26442', 2, 0)
(7.0991810737033667, 'D26417', 2, 0)
(7.0991810737033667, 'D26396', 2, 0)
(7.0991810737033667, 'D26373', 2, 0)
(7.0991810737033667, 'D26372', 2, 0)
(7.0991810737033667, 'D26356', 2, 0)
(7.0991810737033667, 'D26352', 2, 0)
(7.0991810737033667, 'D26325', 2, 0)
(7.0991810737033667, 'D25978', 2, 0)
(7.0991810737033667, 'D25973', 2, 0)
(7.0991810737033667, 'D25858', 2, 0)
(7.0991810737033667, 'D25565', 2, 0)
(7.0991810737033667, 'D25420', 2, 0)
(7.0991810737033667, 'D25333', 2, 0)
(7.0991810737033667, 'D25325', 2, 0)
(7.0991810737033667, 'D25276', 2, 0)
(7.0991810737033667, 'D25243', 2, 0)
(7.0991810737033667, 'D25167', 2, 0)
(7.0991810737033667, 'D25058', 2, 0)
(7.0991810737033667, 'D24952', 2, 0)
(7.0991810737033667, 'D24858', 2, 0)
(7.0991810737033667, 'D24822', 2, 0)
(7.0991810737033667, 'D24726', 2, 0)
(7.0991810737033667, 'D24559', 2, 0)
(7.0991810737033667, 'D24558', 2, 0)
(7.0991810737033667, 'D24494', 2, 0)
(7.0991810737033667, 'D24443', 2, 0)
(7.0991810737033667, 'D24361', 2, 0)
(7.0991810737033667, 'D24324', 2, 0)
(7.0991810737033667, 'D24319', 2, 0)
(7.0991810737033667, 'D24308', 2, 0)
(7.0991810737033667, 'D24291', 2, 0)
(7.0991810737033667, 'D24253', 2, 0)
(7.0991810737033667, 'D24236', 2, 0)
(7.0991810737033667, 'D24201', 2, 0)
(7.0991810737033667, 'D24188', 2, 0)
(7.0991810737033667, 'D24172', 2, 0)
(7.0991810737033667, 'D24092', 2, 0)
(7.0991810737033667, 'D24062', 2, 0)
(7.0991810737033667, 'D23956', 2, 0)
(7.0991810737033667, 'D23894', 2, 0)
(7.0991810737033667, 'D23873', 2, 0)
(7.0991810737033667, 'D23693', 2, 0)
(7.0991810737033667, 'D23644', 2, 0)
(7.0991810737033667, 'D23637', 2, 0)
(7.0991810737033667, 'D23592', 2, 0)
(7.0991810737033667, 'D23396', 2, 0)
(7.0991810737033667, 'D23168', 2, 0)
(7.0991810737033667, 'D23167', 2, 0)
(7.0991810737033667, 'D23141', 2, 0)
(7.0991810737033667, 'D23117', 2, 0)
(7.0991810737033667, 'D23096', 2, 0)
(7.0991810737033667, 'D23040', 2, 0)
(7.0991810737033667, 'D22841', 2, 0)
(7.0991810737033667, 'D22727', 2, 0)
(7.0991810737033667, 'D22707', 2, 0)
(7.0991810737033667, 'D22684', 2, 0)
(7.0991810737033667, 'D22496', 2, 0)
(7.0991810737033667, 'D22447', 2, 0)
(7.0991810737033667, 'D22336', 2, 0)
(7.0991810737033667, 'D21422', 2, 0)
(7.0991810737033667, 'D21421', 2, 0)
(7.0991810737033667, 'D21363', 2, 0)
(7.0991810737033667, 'D21294', 2, 0)
(7.0991810737033667, 'D21287', 2, 0)
(7.0991810737033667, 'D21277', 2, 0)
(7.0991810737033667, 'D21256', 2, 0)
(7.0991810737033667, 'D21200', 2, 0)
(7.0991810737033667, 'D20941', 2, 0)
(7.0991810737033667, 'D20870', 2, 0)
(7.0991810737033667, 'D20860', 2, 0)
(7.0991810737033667, 'D20805', 2, 0)
(7.0991810737033667, 'D20779', 2, 0)
(7.0991810737033667, 'D20773', 2, 0)
(7.0991810737033667, 'D20757', 2, 0)
(7.0991810737033667, 'D20728', 2, 0)
(7.0991810737033667, 'D20723', 2, 0)
(7.0991810737033667, 'D20713', 2, 0)
(7.0991810737033667, 'D20691', 2, 0)
(7.0991810737033667, 'D20548', 2, 0)
(7.0991810737033667, 'D20185', 2, 0)
(7.0991810737033667, 'D20175', 2, 0)
(7.0991810737033667, 'D20116', 2, 0)
(7.0991810737033667, 'D20052', 2, 0)
(7.0991810737033667, 'D20049', 2, 0)
(7.0991810737033667, 'D20043', 2, 0)
(7.0991810737033667, 'D20041', 2, 0)
(7.0991810737033667, 'D19918', 2, 0)
(7.0991810737033667, 'D19779', 2, 0)
(7.0991810737033667, 'D19768', 2, 0)
(7.0991810737033667, 'D19725', 2, 0)
(7.0991810737033667, 'D19702', 2, 0)
(7.0991810737033667, 'D19695', 2, 0)
(7.0991810737033667, 'D19541', 2, 0)
(7.0991810737033667, 'D19516', 2, 0)
(7.0991810737033667, 'D19251', 2, 0)
(7.0991810737033667, 'D19177', 2, 0)
(7.0991810737033667, 'D19166', 2, 0)
(7.0991810737033667, 'D19027', 2, 0)
(7.0991810737033667, 'D18934', 2, 0)
(7.0991810737033667, 'D18830', 2, 0)
(7.0991810737033667, 'D18827', 2, 0)
(7.0991810737033667, 'D18771', 2, 0)
(7.0991810737033667, 'D18744', 2, 0)
(7.0991810737033667, 'D18641', 2, 0)
(7.0991810737033667, 'D18497', 2, 0)
(7.0991810737033667, 'D18453', 2, 0)
(7.0991810737033667, 'D18412', 2, 0)
(7.0991810737033667, 'D18359', 2, 0)
(7.0991810737033667, 'D18257', 2, 0)
(7.0991810737033667, 'D18208', 2, 0)
(7.0991810737033667, 'D18181', 2, 0)
(7.0991810737033667, 'D18062', 2, 0)
(7.0991810737033667, 'D18058', 2, 0)
(7.0991810737033667, 'D18035', 2, 0)
(7.0991810737033667, 'D17739', 2, 0)
(7.0991810737033667, 'D17732', 2, 0)
(7.0991810737033667, 'D17449', 2, 0)
(7.0991810737033667, 'D17310', 2, 0)
(7.0991810737033667, 'D17179', 2, 0)
(7.0991810737033667, 'D17171', 2, 0)
(7.0991810737033667, 'D17071', 2, 0)
(7.0991810737033667, 'D17057', 2, 0)
(7.0991810737033667, 'D17020', 2, 0)
(7.0991810737033667, 'D16794', 2, 0)
(7.0991810737033667, 'D16612', 2, 0)
(7.0991810737033667, 'D16348', 2, 0)
(7.0991810737033667, 'D16341', 2, 0)
(7.0991810737033667, 'D16336', 2, 0)
(7.0991810737033667, 'D16322', 2, 0)
(7.0991810737033667, 'D16115', 2, 0)
(7.0991810737033667, 'D15981', 2, 0)
(7.0991810737033667, 'D15939', 2, 0)
(7.0991810737033667, 'D15815', 2, 0)
(7.0991810737033667, 'D15705', 2, 0)
